Year,Geography,Location,Age,Sex,GeoCode,Value
2010,Techiman Municipal,,15-24,Male,AFRGHA007_15,8.5
2010,Nkoranza South,,15-24,Male,AFRGHA007_16,4.6
2010,Nkoranza North,,15-24,Male,AFRGHA007_17,1.8
2010,Atebubu Amantin,,15-24,Male,AFRGHA007_18,3.5
2010,Sene West,,15-24,Male,AFRGHA007_19,1.3
2010,Pru,,15-24,Male,AFRGHA007_20,0.8
2010,Kintampo South,,15-24,Male,AFRGHA007_21,1.3
2010,Kintampo North Municipal,,15-24,Male,AFRGHA007_22,3.8
2010,Asutifi South,,15-24,Male,AFRGHA007_23,5
2010,Dormaa West,,15-24,Male,AFRGHA007_24,3
2010,Techiman North,,15-24,Male,AFRGHA007_25,3.9
2010,Banda,,15-24,Male,AFRGHA007_26,3.2
2010,Sene East,,15-24,Male,AFRGHA007_27,1
2010,Bole,,15-24,Male,AFRGHA008_01,1.1
2010,Sawla-Tuna-Kalba,,15-24,Male,AFRGHA008_02,1.1
2010,West Gonja,,15-24,Male,AFRGHA008_03,3.1
2010,Gonja Central,,15-24,Male,AFRGHA008_04,0.5
2010,East Gonja,,15-24,Male,AFRGHA008_05,1
2010,Kpandai,,15-24,Male,AFRGHA008_06,0.6
2010,Nanumba South,,15-24,Male,AFRGHA008_07,1
2010,Nanumba North,,15-24,Male,AFRGHA008_08,1.3
2010,Zabzugu,,15-24,Male,AFRGHA008_09,0.5
2010,Yendi Municipal,,15-24,Male,AFRGHA008_10,3.5
2010,Tamale Metropolis,,15-24,Male,AFRGHA008_11,13
2010,Tolon,,15-24,Male,AFRGHA008_12,6
2010,Savelugu Nanton,,15-24,Male,AFRGHA008_13,1.4
2010,Central,,,,AFRGHA002,12.4
2010,Greater Accra,,,,AFRGHA003,25.8
2010,Volta,,,,AFRGHA004,5.1
2010,Eastern,,,,AFRGHA005,7.9
2010,Ashanti,,,,AFRGHA006,14.4
2010,Brong Ahafo,,,,AFRGHA007,5.3
2010,Northern,,,,AFRGHA008,2.5
2010,Upper East,,,,AFRGHA009,3.2
2010,Upper West,,,,AFRGHA010,5.3
2010,Western,,15-24,Male,AFRGHA001,12
2010,Central,,15-24,Male,AFRGHA002,14.5
2010,Greater Accra,,15-24,Male,AFRGHA003,31.6
2010,,,,,,11.6
2010,,,15-24,Male,,14.1
2010,,,15-24,Female,,9.2
2010,,Urban,15-24,,,18.5
2010,,Rural,15-24,,,3.2
2010,Western,,,,AFRGHA001,9.8
2010,Adenta Municipal,Urban,15-24,,AFRGHA003_05,28.6
2010,Ledzokuku/Krowor Municipal,Urban,15-24,,AFRGHA003_06,26.4
2010,Ashaiman Municipal,Urban,15-24,,AFRGHA003_07,19.1
2010,Tema Metropolis,Urban,15-24,,AFRGHA003_08,32.6
2010,Shai Osudoku,Urban,15-24,,AFRGHA003_09,10.1
2010,Ada East,Urban,15-24,,AFRGHA003_10,6.1
2010,Ga Central Municipal,Urban,15-24,,AFRGHA003_11,24.1
2010,La Dade Kotopon Municipal,Urban,15-24,,AFRGHA003_12,36.7
2010,La Nkwantanang Madina Municipal,Urban,15-24,,AFRGHA003_13,34.6
2010,Kpone Katamanso,Urban,15-24,,AFRGHA003_14,23.6
2010,Ningo Prampram,Urban,15-24,,AFRGHA003_15,14.2
2010,Ada West,Urban,15-24,,AFRGHA003_16,4.6
2010,South Tongu,Urban,15-24,,AFRGHA004_01,7.7
2010,Keta Municapal,Urban,15-24,,AFRGHA004_02,9.9
2010,Ketu South,Urban,15-24,,AFRGHA004_03,8.5
2010,Ketu North,Urban,15-24,,AFRGHA004_04,3.1
2010,Akatsi,Urban,15-24,,AFRGHA004_05,5.4
2010,Central Tongu,Urban,15-24,,AFRGHA004_06,6.3
2010,Agotime Ziope,Urban,15-24,,AFRGHA004_07,5.3
2010,Ho Municipal,Urban,15-24,,AFRGHA004_08,28.4
2010,South Dayi,Urban,15-24,,AFRGHA004_09,4.3
2010,Kpando Municipal,Urban,15-24,,AFRGHA004_10,8.2
2010,Hohoe Municipal,Urban,15-24,,AFRGHA004_11,11.5
2010,Biakoye,Urban,15-24,,AFRGHA004_12,2.2
2010,Jasikan,Urban,15-24,,AFRGHA004_13,6.2
2010,Kadjebi,Urban,15-24,,AFRGHA004_14,2.9
2010,Krachi East,Urban,15-24,,AFRGHA004_15,1.1
2010,Krachi West,Urban,15-24,,AFRGHA004_16,3.2
2010,Nkwanta South,Urban,15-24,,AFRGHA004_17,3.8
2010,Nkwanta North,Urban,15-24,,AFRGHA004_18,0.9
2010,North Tongu,Urban,15-24,,AFRGHA004_19,4.2
2010,Akatsi North,Urban,15-24,,AFRGHA004_20,0
2010,Adaklu,Urban,15-24,,AFRGHA004_21,0
2010,Ho West,Urban,15-24,,AFRGHA004_22,11
2010,Sawla-Tuna-Kalba,Rural,15-24,,AFRGHA008_02,0.7
2010,West Gonja,Rural,15-24,,AFRGHA008_03,0.8
2010,Gonja Central,Rural,15-24,,AFRGHA008_04,0.3
2010,East Gonja,Rural,15-24,,AFRGHA008_05,0.2
2010,Kpandai,Rural,15-24,,AFRGHA008_06,0.6
2010,Nanumba South,Rural,15-24,,AFRGHA008_07,0.5
2010,Nanumba North,Rural,15-24,,AFRGHA008_08,0.4
2010,Zabzugu,Rural,15-24,,AFRGHA008_09,0.4
2010,Yendi Municipal,Rural,15-24,,AFRGHA008_10,0.9
2010,Tamale Metropolis,Rural,15-24,,AFRGHA008_11,5.3
2010,Tolon,Rural,15-24,,AFRGHA008_12,0.8
2010,Savelugu Nanton,Rural,15-24,,AFRGHA008_13,0.8
2010,Karaga,Rural,15-24,,AFRGHA008_14,0.3
2010,Gushiegu,Rural,15-24,,AFRGHA008_15,0.3
2010,Saboba,Rural,15-24,,AFRGHA008_16,0.4
2010,Chereponi,Rural,15-24,,AFRGHA008_17,0.3
2010,Bunkpurugu Yonyo,Rural,15-24,,AFRGHA008_18,0.4
2010,Mamprusi East,Rural,15-24,,AFRGHA008_19,0.4
2010,Mamprusi West,Rural,15-24,,AFRGHA008_20,0.4
2010,North Gonja,Rural,15-24,,AFRGHA008_21,0.2
2010,Kumbumgu,Rural,15-24,,AFRGHA008_22,0.8
2010,Ahafo Ano South,,15-24,Male,AFRGHA006_16,1.8
2010,Ahafo Ano North,,15-24,Male,AFRGHA006_17,2.3
2010,Offinso Municipal,,15-24,Male,AFRGHA006_18,7.5
2010,Afigya Kwabre,,15-24,Male,AFRGHA006_19,11.2
2010,Kwabre East,,15-24,Male,AFRGHA006_20,14.2
2010,Afigya Sekyere,,15-24,Male,AFRGHA006_21,9
2010,Mampong Municipal,,15-24,Male,AFRGHA006_22,7.5
2010,Sekyere East,,15-24,Male,AFRGHA006_23,13.9
2010,Sekyere Afram Plains,,15-24,Male,AFRGHA006_24,5.2
2010,Sekyere Central,,15-24,Male,AFRGHA006_25,3.1
2010,Ejura Sekye Dumasi,,15-24,Male,AFRGHA006_26,4.5
2010,Karaga,,15-24,Male,AFRGHA008_14,0.7
2010,Gushiegu,,15-24,Male,AFRGHA008_15,0.7
2010,Upper Denkyira East Municipal,Urban,15-24,,AFRGHA002_16,11.8
2010,Upper Denkyira West,Urban,15-24,,AFRGHA002_17,0
2010,Twifo Heman Lower Denkyira,Urban,15-24,,AFRGHA002_18,4.5
2010,Ekumfi,Urban,15-24,,AFRGHA002_19,1
2010,Awutu Senya East Municipal,Urban,15-24,,AFRGHA002_20,13.9
2010,Ga South Municipal,Urban,15-24,,AFRGHA003_01,21.3
2010,Ga West Municipal,Urban,15-24,,AFRGHA003_02,24.7
2010,Ga East Municipal,Urban,15-24,,AFRGHA003_03,28
2010,Accra Metropolis,Urban,15-24,,AFRGHA003_04,27.9
2010,Birim South,,15-24,Female,AFRGHA005_01,6.3
2010,Birim Municipal,,15-24,Female,AFRGHA005_02,5
2010,West Akim Municipal,,15-24,Female,AFRGHA005_03,3.1
2010,Suhum Municipal,,15-24,Female,AFRGHA005_04,5
2010,Nsawam Adoagyiri Municipal,,15-24,Female,AFRGHA005_05,6.5
2010,Akwapem North,,15-24,Female,AFRGHA005_06,6.6
2010,New Juaben Municipal,,15-24,Female,AFRGHA005_07,23
2010,Yilo Krobo,,15-24,Female,AFRGHA005_08,4.5
2010,Lower Manya,,15-24,Female,AFRGHA005_09,4.4
2010,Asuogyaman,,15-24,Female,AFRGHA005_10,7.6
2010,Upper Manya,,15-24,Female,AFRGHA005_11,1.6
2010,Fanteakwa,,15-24,Female,AFRGHA005_12,2.4
2010,East Akim Municipal,,15-24,Female,AFRGHA005_13,3.6
2010,Kwaebibirem,,15-24,Female,AFRGHA005_14,3.9
2010,Akyem Mansa,,15-24,Female,AFRGHA005_15,1.3
2010,Birim North,,15-24,Female,AFRGHA005_16,3
2010,Atiwa,,15-24,Female,AFRGHA005_17,2.3
2010,Kwahu West Municipal,,15-24,Female,AFRGHA005_18,9.5
2010,Kwahu South,,15-24,Female,AFRGHA005_19,5
2010,Kwahu East,,15-24,Female,AFRGHA005_20,5.9
2010,Kwahu Afram Plains North,,15-24,Female,AFRGHA005_21,1.7
2010,Upper West Akyem,,15-24,Female,AFRGHA005_22,1.6
2010,Akwapim South,,15-24,Female,AFRGHA005_23,12.7
2010,Ayensuano,,15-24,Female,AFRGHA005_24,1.5
2010,Denkyembuor,,15-24,Female,AFRGHA005_25,3.6
2010,Kwahu Afram Plains South,,15-24,Female,AFRGHA005_26,0.9
2010,Atwima Mponua,,15-24,Female,AFRGHA006_01,1
2010,Amansie West,,15-24,Female,AFRGHA006_02,1.7
2010,Amansie Central,,15-24,Female,AFRGHA006_03,1.2
2010,Adansi South,,15-24,Female,AFRGHA006_04,1.3
2010,Obuasi Municipal,,15-24,Female,AFRGHA006_05,9.4
2010,Adansi North,,15-24,Female,AFRGHA006_06,2.8
2010,Bekwai Municipal,,15-24,Female,AFRGHA006_07,3.7
2010,Bosome Freho,,15-24,Female,AFRGHA006_08,2
2010,Asante Akim South,,15-24,Female,AFRGHA006_09,2.2
2010,Asante Akim Central Municipal,,15-24,Female,AFRGHA006_10,6.3
2010,Ejisu Juaben Municipal,,15-24,Female,AFRGHA006_11,6.3
2010,Bosumtwi,,15-24,Female,AFRGHA006_12,4
2010,Atwima Kwanwoma,,15-24,Female,AFRGHA006_13,6.1
2010,Kumasi Metropolis,,15-24,Female,AFRGHA006_14,19.4
2010,Atwima Nwabiagya,,15-24,Female,AFRGHA006_15,9.4
2010,Ahafo Ano South,,15-24,Female,AFRGHA006_16,1.2
2010,Ahafo Ano North,,15-24,Female,AFRGHA006_17,1.7
2010,Offinso Municipal,,15-24,Female,AFRGHA006_18,4.2
2010,Eastern,,,,AFRGHA005,7.5
2010,Ashanti,,,,AFRGHA006,12.8
2010,Brong Ahafo,,,,AFRGHA007,5
2010,Northern,,,,AFRGHA008,2.8
2010,Upper East,,,,AFRGHA009,3.6
2010,Upper West,,,,AFRGHA010,4.8
2010,Western,,15-35,Male,AFRGHA001,11.3
2010,Central,,15-35,Male,AFRGHA002,14.2
2010,Greater Accra,,15-35,Male,AFRGHA003,29.7
2010,Volta,,15-35,Male,AFRGHA004,7.1
2010,Eastern,,15-35,Male,AFRGHA005,10.1
2010,Ashanti,,15-35,Male,AFRGHA006,17
2010,Brong Ahafo,,15-35,Male,AFRGHA007,7
2010,Northern,,15-35,Male,AFRGHA008,4
2010,Upper East,,15-35,Male,AFRGHA009,5.1
2010,Upper West,,15-35,Male,AFRGHA010,6.8
2010,Western,,15-35,Female,AFRGHA001,6.3
2010,Central,,15-35,Female,AFRGHA002,8.3
2010,Greater Accra,,15-35,Female,AFRGHA003,18.2
2010,Volta,,15-35,Female,AFRGHA004,3.5
2010,Eastern,,15-35,Female,AFRGHA005,5.2
2010,Ashanti,,15-35,Female,AFRGHA006,9
2010,Brong Ahafo,,15-35,Female,AFRGHA007,3.2
2010,Northern,,15-35,Female,AFRGHA008,1.7
2010,Sagnerigu Municipal,Rural,15-24,,AFRGHA008_23,8.5
2010,Mion,Rural,15-24,,AFRGHA008_24,1
2010,Tatale,Rural,15-24,,AFRGHA008_25,0.2
2010,Mamprugu Moagduri,Rural,15-24,,AFRGHA008_26,0.5
2010,Builsa North,Rural,15-24,,AFRGHA009_01,0.9
2010,Kasena Nankana West,Rural,15-24,,AFRGHA009_02,1.3
2010,Kasena Nankana East,Rural,15-24,,AFRGHA009_03,5
2010,Bolgatanga Municipal,Rural,15-24,,AFRGHA009_04,4.5
2010,Talensi,Rural,15-24,,AFRGHA009_05,1.6
2010,Bongo,Rural,15-24,,AFRGHA009_06,0.7
2010,Bawku West,Rural,15-24,,AFRGHA009_07,0.9
2010,Garu Tempane,Rural,15-24,,AFRGHA009_08,0.5
2010,Bawku Municipal,Rural,15-24,,AFRGHA009_09,1.8
2010,Builsa South,Rural,15-24,,AFRGHA009_10,0.5
2010,Nabdam,Rural,15-24,,AFRGHA009_11,2.4
2010,Binduri,Rural,15-24,,AFRGHA009_12,1.9
2010,Pusiga,Rural,15-24,,AFRGHA009_13,1.6
2010,Wa West,Rural,15-24,,AFRGHA010_01,0.5
2010,Wa Municipal,Rural,15-24,,AFRGHA010_02,25.9
2010,Wa East,Rural,15-24,,AFRGHA010_03,0.3
2010,Sissala East,Rural,15-24,,AFRGHA010_04,0.4
2010,Nadowli-Kaleo,Rural,15-24,,AFRGHA010_05,1.6
2010,Jirapa,Rural,15-24,,AFRGHA010_06,0.7
2010,Sissala West,Rural,15-24,,AFRGHA010_07,0.6
2010,Lambussie Karni,Rural,15-24,,AFRGHA010_08,0.7
2010,Saboba,,15-24,Male,AFRGHA008_16,0.8
2010,Chereponi,,15-24,Male,AFRGHA008_17,0.8
2010,Bunkpurugu Yonyo,,15-24,Male,AFRGHA008_18,0.6
2010,Mamprusi East,,15-24,Male,AFRGHA008_19,1
2010,Mamprusi West,,15-24,Male,AFRGHA008_20,1
2010,North Gonja,,15-24,Male,AFRGHA008_21,0.4
2010,Kumbumgu,,15-24,Male,AFRGHA008_22,1.2
2010,Sagnerigu Municipal,,15-24,Male,AFRGHA008_23,11.7
2010,Mion,,15-24,Male,AFRGHA008_24,1.3
2010,Tatale,,15-24,Male,AFRGHA008_25,0.6
2010,Mamprugu Moagduri,,15-24,Male,AFRGHA008_26,0.5
2010,Builsa North,,15-24,Male,AFRGHA009_01,2.9
2010,Kasena Nankana West,,15-24,Male,AFRGHA009_02,1.7
2010,Kasena Nankana East,,15-24,Male,AFRGHA009_03,11.8
2010,Bolgatanga Municipal,,15-24,Male,AFRGHA009_04,10.1
2010,Talensi,,15-24,Male,AFRGHA009_05,1.7
2010,Bongo,,15-24,Male,AFRGHA009_06,1.4
2010,Bawku West,,15-24,Male,AFRGHA009_07,1.5
2010,Garu Tempane,,15-24,Male,AFRGHA009_08,0.6
2010,Bawku Municipal,,15-24,Male,AFRGHA009_09,3.5
2010,Builsa South,,15-24,Male,AFRGHA009_10,0.6
2010,Nabdam,,15-24,Male,AFRGHA009_11,2.7
2010,Binduri,,15-24,Male,AFRGHA009_12,2.5
2010,Pusiga,,15-24,Male,AFRGHA009_13,1.9
2010,Wa West,,15-24,Male,AFRGHA010_01,0.6
2010,Wa Municipal,,15-24,Male,AFRGHA010_02,26.6
2010,Wa East,,15-24,Male,AFRGHA010_03,0.4
2010,Sissala East,,15-24,Male,AFRGHA010_04,2.3
2010,Nadowli-Kaleo,,15-24,Male,AFRGHA010_05,2
2010,Jirapa,,15-24,Male,AFRGHA010_06,1.7
2010,Sissala West,,15-24,Male,AFRGHA010_07,0.8
2010,Lambussie Karni,,15-24,Male,AFRGHA010_08,1
2010,Lawra,,15-24,Male,AFRGHA010_09,1.3
2010,Daffiama Bussie,,15-24,Male,AFRGHA010_10,1.6
2010,Nandom,,15-24,Male,AFRGHA010_11,2
2010,Jomoro,,15-24,Female,AFRGHA001_01,2.1
2010,Ellembelle,,15-24,Female,AFRGHA001_02,2.9
2010,Nzema East,,15-24,Female,AFRGHA001_03,2.7
2010,Ahanta West,,15-24,Female,AFRGHA001_04,3.1
2010,Sekondi Takoradi Metropolis,,15-24,Female,AFRGHA001_05,22.3
2010,Shama,,15-24,Female,AFRGHA001_06,4.3
2010,Wassa East,,15-24,Female,AFRGHA001_07,2
2010,Tarkwa Nsuaem Municipal,,15-24,Female,AFRGHA001_08,6.8
2010,Prestea/Huni Valley,,15-24,Female,AFRGHA001_09,2.8
2010,Wassa Amenfi East,,15-24,Female,AFRGHA001_10,2.2
2010,Wassa Amenfi West,,15-24,Female,AFRGHA001_11,1
2010,Aowin,,15-24,Female,AFRGHA001_12,0.9
2010,Sefwi Akontombra,,15-24,Female,AFRGHA001_13,0.5
2010,Sefwi Wiawso,,15-24,Female,AFRGHA001_14,1.7
2010,Sefwi Bibiani-Ahwiaso Bekwai,,15-24,Female,AFRGHA001_15,2.3
2010,Juabeso,,15-24,Female,AFRGHA001_16,1.4
2010,Bia west,,15-24,Female,AFRGHA001_17,1.3
2010,Mpohor,,15-24,Female,AFRGHA001_18,1.7
2010,Wassa Amenfi Central,,15-24,Female,AFRGHA001_19,0.7
2010,Suaman,,15-24,Female,AFRGHA001_20,0.9
2010,Bodi,,15-24,Female,AFRGHA001_21,1
2010,Bia East,,15-24,Female,AFRGHA001_22,0.9
2010,Komenda-Edina-Egyafo-Abirem Municipal,,15-24,Female,AFRGHA002_01,5.4
2010,Cape Coast Metropolis,,15-24,Female,AFRGHA002_02,46.8
2010,Abura-Asebu-Kwamankese,,15-24,Female,AFRGHA002_03,4.5
2010,Mfantsiman,,15-24,Female,AFRGHA002_04,15.9
2010,Ajumako-Enyan-Essiam,,15-24,Female,AFRGHA002_05,2.6
2010,Gomoa West,,15-24,Female,AFRGHA002_06,2.2
2010,Effutu Municipal,,15-24,Female,AFRGHA002_07,26.3
2010,Gomoa East,,15-24,Female,AFRGHA002_08,5.5
2010,Ewutu Senya,,15-24,Female,AFRGHA002_09,2.3
2010,Agona East,,15-24,Female,AFRGHA002_10,2.5
2010,Agona West Municipal,,15-24,Female,AFRGHA002_11,6.6
2010,Asikuma-Odoben Brakwa,,15-24,Female,AFRGHA002_12,1.6
2010,Assin South,,15-24,Female,AFRGHA002_13,1.4
2010,Assin North Municipal,,15-24,Female,AFRGHA002_14,2.1
2010,TwifoAti Morkwa,,15-24,Female,AFRGHA002_15,3.1
2010,Upper Denkyira East Municipal,,15-24,Female,AFRGHA002_16,5.4
2010,Upper Denkyira West,,15-24,Female,AFRGHA002_17,0.9
2010,Twifo Heman Lower Denkyira,,15-24,Female,AFRGHA002_18,1.7
2010,Ekumfi,,15-24,Female,AFRGHA002_19,1.6
2010,Awutu Senya East Municipal,,15-24,Female,AFRGHA002_20,9.3
2010,Ga South Municipal,,15-24,Female,AFRGHA003_01,15.4
2010,Ga West Municipal,,15-24,Female,AFRGHA003_02,18.2
2010,Ga East Municipal,,15-24,Female,AFRGHA003_03,23
2010,Accra Metropolis,,15-24,Female,AFRGHA003_04,22.2
2010,Adenta Municipal,,15-24,Female,AFRGHA003_05,23.1
2010,Ledzokuku/Krowor Municipal,,15-24,Female,AFRGHA003_06,20.5
2010,Ashaiman Municipal,,15-24,Female,AFRGHA003_07,13.6
2010,Tema Metropolis,,15-24,Female,AFRGHA003_08,27.3
2010,Shai Osudoku,,15-24,Female,AFRGHA003_09,5
2010,Ada East,,15-24,Female,AFRGHA003_10,3.5
2010,Ga Central Municipal,,15-24,Female,AFRGHA003_11,19.3
2010,La Dade Kotopon Municipal,,15-24,Female,AFRGHA003_12,30.9
2010,La Nkwantanang Madina Municipal,,15-24,Female,AFRGHA003_13,27.3
2010,Kpone Katamanso,,15-24,Female,AFRGHA003_14,19
2010,Ningo Prampram,,15-24,Female,AFRGHA003_15,14
2010,Ada West,,15-24,Female,AFRGHA003_16,3.3
2010,South Tongu,,15-24,Female,AFRGHA004_01,2.2
2010,Keta Municapal,,15-24,Female,AFRGHA004_02,4.5
2010,Ketu South,,15-24,Female,AFRGHA004_03,3.8
2010,Ketu North,,15-24,Female,AFRGHA004_04,1.4
2010,Akatsi,,15-24,Female,AFRGHA004_05,1.6
2010,Central Tongu,,15-24,Female,AFRGHA004_06,1.1
2010,Agotime Ziope,,15-24,Female,AFRGHA004_07,1.9
2010,Ho Municipal,,15-24,Female,AFRGHA004_08,16.6
2010,South Dayi,,15-24,Female,AFRGHA004_09,3
2010,Kpando Municipal,,15-24,Female,AFRGHA004_10,4
2010,Hohoe Municipal,,15-24,Female,AFRGHA004_11,5.8
2010,Biakoye,,15-24,Female,AFRGHA004_12,1.2
2010,Jasikan,,15-24,Female,AFRGHA004_13,2.9
2010,Kadjebi,,15-24,Female,AFRGHA004_14,0.9
2010,Krachi East,,15-24,Female,AFRGHA004_15,0.4
2010,Krachi West,,15-24,Female,AFRGHA004_16,1
2010,Nkwanta South,,15-24,Female,AFRGHA004_17,0.9
2010,Nkwanta North,,15-24,Female,AFRGHA004_18,0.3
2010,North Tongu,,15-24,Female,AFRGHA004_19,1.9
2010,Akatsi North,,15-24,Female,AFRGHA004_20,0.8
2010,Adaklu,,15-24,Female,AFRGHA004_21,1.1
2010,Ho West,,15-24,Female,AFRGHA004_22,3.3
2010,Afadzato South,,15-24,Female,AFRGHA004_23,2.2
2010,North Dayi,,15-24,Female,AFRGHA004_24,3.2
2010,Krachi Nchumuru,,15-24,Female,AFRGHA004_25,0.2
2010,Afigya Kwabre,,15-24,Female,AFRGHA006_19,6.3
2010,Kwabre East,,15-24,Female,AFRGHA006_20,8.6
2010,Afigya Sekyere,,15-24,Female,AFRGHA006_21,3.5
2010,Mampong Municipal,,15-24,Female,AFRGHA006_22,4.5
2010,Sekyere East,,15-24,Female,AFRGHA006_23,7.4
2010,Sekyere Afram Plains,,15-24,Female,AFRGHA006_24,2.1
2010,Sekyere Central,,15-24,Female,AFRGHA006_25,1.6
2010,Ejura Sekye Dumasi,,15-24,Female,AFRGHA006_26,2.7
2010,Offinso North,,15-24,Female,AFRGHA006_27,1.4
2010,Asokore Mampong Municipal,,15-24,Female,AFRGHA006_28,11.1
2010,Asante Akim North,,15-24,Female,AFRGHA006_29,4.5
2010,Sekyere Kumawu,,15-24,Female,AFRGHA006_30,0.2
2010,Asunafo South,,15-24,Female,AFRGHA007_01,1.3
2010,Asunafo North Municipal,,15-24,Female,AFRGHA007_02,2.1
2010,Asutifi North,,15-24,Female,AFRGHA007_03,2.8
2010,Dormaa Municipal,,15-24,Female,AFRGHA007_04,2.4
2010,Dormaa Central Municipal,,15-24,Female,AFRGHA007_05,1.3
2010,Tano South,,15-24,Female,AFRGHA007_06,2.8
2010,Tano North,,15-24,Female,AFRGHA007_07,2.7
2010,Sunyani Municipal,,15-24,Female,AFRGHA007_08,22.7
2010,Sunyani West,,15-24,Female,AFRGHA007_09,6.2
2010,Berekum Municipal,,15-24,Female,AFRGHA007_10,3.6
2010,Jaman South,,15-24,Female,AFRGHA007_11,2.3
2010,Jaman North,,15-24,Female,AFRGHA007_12,1.5
2010,Tain,,15-24,Female,AFRGHA007_13,0.6
2010,Wenchi Municipal,,15-24,Female,AFRGHA007_14,2.4
2010,Techiman Municipal,,15-24,Female,AFRGHA007_15,4.5
2010,Nkoranza South,,15-24,Female,AFRGHA007_16,2.4
2010,Nkoranza North,,15-24,Female,AFRGHA007_17,1
2010,Atebubu Amantin,,15-24,Female,AFRGHA007_18,2
2010,Sene West,,15-24,Female,AFRGHA007_19,0.7
2010,Pru,,15-24,Female,AFRGHA007_20,0.3
2010,Kintampo South,,15-24,Female,AFRGHA007_21,1.1
2010,Kintampo North Municipal,,15-24,Female,AFRGHA007_22,1.8
2010,Asutifi South,,15-24,Female,AFRGHA007_23,2.5
2010,Dormaa West,,15-24,Female,AFRGHA007_24,1.8
2010,Techiman North,,15-24,Female,AFRGHA007_25,2
2010,Banda,,15-24,Female,AFRGHA007_26,1.5
2010,Sene East,,15-24,Female,AFRGHA007_27,0.6
2010,Bole,,15-24,Female,AFRGHA008_01,0.6
2010,Sawla-Tuna-Kalba,,15-24,Female,AFRGHA008_02,0.4
2010,West Gonja,,15-24,Female,AFRGHA008_03,1.5
2010,Gonja Central,,15-24,Female,AFRGHA008_04,0.3
2010,East Gonja,,15-24,Female,AFRGHA008_05,0.6
2010,Kpandai,,15-24,Female,AFRGHA008_06,0.7
2010,Nanumba South,,15-24,Female,AFRGHA008_07,0.3
2010,Nanumba North,,15-24,Female,AFRGHA008_08,0.6
2010,Zabzugu,,15-24,Female,AFRGHA008_09,0.5
2010,Yendi Municipal,,15-24,Female,AFRGHA008_10,1.5
2010,Tamale Metropolis,,15-24,Female,AFRGHA008_11,7.2
2010,Tolon,,15-24,Female,AFRGHA008_12,2
2010,Savelugu Nanton,,15-24,Female,AFRGHA008_13,0.8
2010,Karaga,,15-24,Female,AFRGHA008_14,0.3
2010,Gushiegu,,15-24,Female,AFRGHA008_15,0.2
2010,Saboba,,15-24,Female,AFRGHA008_16,0.5
2010,Chereponi,,15-24,Female,AFRGHA008_17,0.3
2010,Bunkpurugu Yonyo,,15-24,Female,AFRGHA008_18,0.3
2010,Mamprusi East,,15-24,Female,AFRGHA008_19,0.5
2010,Mamprusi West,,15-24,Female,AFRGHA008_20,0.6
2010,North Gonja,,15-24,Female,AFRGHA008_21,0.1
2010,Kumbumgu,,15-24,Female,AFRGHA008_22,0.3
2010,Sagnerigu Municipal,,15-24,Female,AFRGHA008_23,8
2010,Mion,,15-24,Female,AFRGHA008_24,0.8
2010,Tatale,,15-24,Female,AFRGHA008_25,0.2
2010,Mamprugu Moagduri,,15-24,Female,AFRGHA008_26,0.6
2010,Builsa North,,15-24,Female,AFRGHA009_01,1.5
2010,Kasena Nankana West,,15-24,Female,AFRGHA009_02,1
2010,Kasena Nankana East,,15-24,Female,AFRGHA009_03,4
2010,Bolgatanga Municipal,,15-24,Female,AFRGHA009_04,6.4
2010,Talensi,,15-24,Female,AFRGHA009_05,1.4
2010,Bongo,,15-24,Female,AFRGHA009_06,0.8
2010,Bawku West,,15-24,Female,AFRGHA009_07,0.8
2010,Garu Tempane,,15-24,Female,AFRGHA009_08,0.7
2010,Bawku Municipal,,15-24,Female,AFRGHA009_09,1.7
2010,Builsa South,,15-24,Female,AFRGHA009_10,0.4
2010,Nabdam,,15-24,Female,AFRGHA009_11,2.2
2010,Binduri,,15-24,Female,AFRGHA009_12,1.3
2010,Pusiga,,15-24,Female,AFRGHA009_13,0.9
2010,Wa West,,15-24,Female,AFRGHA010_01,0.5
2010,Wa Municipal,,15-24,Female,AFRGHA010_02,16.4
2010,Wa East,,15-24,Female,AFRGHA010_03,0.3
2010,Sissala East,,15-24,Female,AFRGHA010_04,0.9
2010,Nadowli-Kaleo,,15-24,Female,AFRGHA010_05,1.2
2010,Jirapa,,15-24,Female,AFRGHA010_06,1
2010,Sissala West,,15-24,Female,AFRGHA010_07,0.5
2010,Lambussie Karni,,15-24,Female,AFRGHA010_08,0.6
2010,Lawra,,15-24,Female,AFRGHA010_09,0.7
2010,Daffiama Bussie,,15-24,Female,AFRGHA010_10,1
2010,Nandom,,15-24,Female,AFRGHA010_11,1.4
2010,Jomoro,Urban,15-24,,AFRGHA001_01,4.5
2010,Ellembelle,Urban,15-24,,AFRGHA001_02,5.3
2010,Nzema East,Urban,15-24,,AFRGHA001_03,6.4
2010,Ahanta West,Urban,15-24,,AFRGHA001_04,6.8
2010,Sekondi Takoradi Metropolis,Urban,15-24,,AFRGHA001_05,28.4
2010,Shama,Urban,15-24,,AFRGHA001_06,6.6
2010,Wassa East,Urban,15-24,,AFRGHA001_07,5.9
2010,Tarkwa Nsuaem Municipal,Urban,15-24,,AFRGHA001_08,17.7
2010,Prestea/Huni Valley,Urban,15-24,,AFRGHA001_09,6.6
2010,Wassa Amenfi East,Urban,15-24,,AFRGHA001_10,6.3
